product_id,product_name,category,brand,description,price,marketplace,rating,terjual,tanggal_upload
MM01871,Kacang Panggang Dua Kelinci Premium,Makanan & Minuman,Dua Kelinci,"Kacang Panggang dari Dua Kelinci, rasa gurih dan enak dibuat dari bahan pilihan.",158500,Tokopedia,4.0,40,2019-05-15
MM01947,Teh Celup Premium Kapal Api Premium,Makanan & Minuman,Kapal Api,"Teh Celup Premium dari Kapal Api, tanpa pengawet berbahaya aman dikonsumsi keluarga.",120000,TikTok Shop,4.4,2892,2021-10-15
IB01458,Sepatu Prewalker Mothercare Premium,Ibu & Bayi,Mothercare,"Sepatu Prewalker dari Mothercare, lembut dan aman untuk kulit sensitif bayi.",225000,TikTok Shop,3.8,2298,2022-04-22
IB01415,Selimut Bayi Nuby Premium,Ibu & Bayi,Nuby,"Selimut Bayi dari Nuby, desain lucu dengan kualitas premium terpercaya.",265000,Shopee,4.2,10,2020-05-28
SK00578,Eye Cream Scarlett Terbaru,Skincare & Kecantikan,Scarlett,"Eye Cream dari Scarlett, tekstur ringan cepat meresap tidak lengket di kulit.",102000,Shopee,4.1,88,2022-06-06
FW00328,Dress Casual Vanilla Hijab Terbaru,Fashion Wanita,Vanilla Hijab,"Dress Casual dari Vanilla Hijab, model korean style yang sedang tren dan kekinian.",162500,Shopee,4.7,37,2025-02-17
OO01661,Jersey Olahraga Consina Edisi Spesial,Olahraga & Outdoor,Consina,"Jersey Olahraga dari Consina, bahan berkualitas tahan lama untuk aktivitas outdoor.",435500,Shopee,4.4,3469,2021-04-03
FP00018,Kaos Polos 3Second Original,Fashion Pria,3Second,"Kaos Polos dari 3Second, bahan katun premium adem nyaman dipakai harian.",224500,Tokopedia,4.2,444,2021-07-03
MM01804,Minuman Serbuk Tango Original,Makanan & Minuman,Tango,"Minuman Serbuk dari Tango, kemasan praktis cocok untuk stok camilan di rumah.",152000,Shopee,3.8,4125,2023-07-06
SK00502,Facial Wash MS Glow Premium,Skincare & Kecantikan,MS Glow,"Facial Wash dari MS Glow, mencerahkan dan melembapkan kulit wajah secara efektif.",190500,Tokopedia,4.7,12,2023-08-07
PR01016,Sapu Set Napolly,Peralatan Rumah,Napolly,"Sapu Set dari Napolly, bahan kuat tahan lama dan mudah dibersihkan.",40000,Tokopedia,4.1,44,2024-08-12
FP00107,Celana Jeans Wrangler Edisi Spesial,Fashion Pria,Wrangler,"Celana Jeans dari Wrangler, model slim fit kekinian cocok untuk anak muda.",322500,TikTok Shop,4.2,24,2022-12-20
SK00665,Toner Hydrating Scarlett Edisi Spesial,Skincare & Kecantikan,Scarlett,"Toner Hydrating dari Scarlett, membantu mengatasi jerawat dan menyamarkan noda hitam.",59000,Tokopedia,3.9,5,2020-07-24
PR01174,Lampu LED Maspion Premium,Peralatan Rumah,Maspion,"Lampu LED dari Maspion, praktis multifungsi memudahkan pekerjaan rumah tangga.",229500,TikTok Shop,5.0,130,2022-04-09
GA00963,Tempered Glass Vivan,Gadget & Aksesoris HP,Vivan,"Tempered Glass dari Vivan, kualitas original bergaransi resmi dan awet.",444500,Shopee,4.4,15680,2024-12-14
MM01896,Keripik Singkong Dua Kelinci Original,Makanan & Minuman,Dua Kelinci,"Keripik Singkong dari Dua Kelinci, kemasan praktis cocok untuk stok camilan di rumah.",157500,Tokopedia,4.6,40,2020-02-18
FP00113,Sweater Rajut 3Second Best Seller,Fashion Pria,3Second,"Sweater Rajut dari 3Second, desain simpel elegan untuk gaya kasual maupun formal.",88500,Shopee,4.2,897,2023-10-14
IB01412,Gendongan Bayi Cussons Baby Original,Ibu & Bayi,Cussons Baby,"Gendongan Bayi dari Cussons Baby, daya serap tinggi membuat bayi nyaman sepanjang hari.",235000,TikTok Shop,4.3,3923,2022-02-19
FW00338,Atasan Crop Berrybenka Original,Fashion Wanita,Berrybenka,"Atasan Crop dari Berrybenka, model korean style yang sedang tren dan kekinian.",267000,TikTok Shop,5.0,198,2025-07-09
GA00880,Powerbank 10000mAh Aukey Best Seller,Gadget & Aksesoris HP,Aukey,"Powerbank 10000mAh dari Aukey, suara jernih bass mantap cocok untuk gaming dan musik.",498500,Shopee,4.9,3525,2020-12-06
MM01920,Cokelat Batang Kapal Api Edisi Spesial,Makanan & Minuman,Kapal Api,"Cokelat Batang dari Kapal Api, kualitas premium dengan cita rasa khas nusantara.",74000,Shopee,4.3,38,2020-08-02
SK00663,Moisturizer Gel Azarine Terbaru,Skincare & Kecantikan,Azarine,"Moisturizer Gel dari Azarine, mencerahkan dan melembapkan kulit wajah secara efektif.",181500,Tokopedia,4.0,3084,2021-04-28
PR01101,Tempat Sampah Oxone Edisi Spesial,Peralatan Rumah,Oxone,"Tempat Sampah dari Oxone, kualitas food grade aman digunakan sehari hari.",197000,Tokopedia,4.0,3612,2019-12-12
IB01496,Gendongan Bayi MamyPoko,Ibu & Bayi,MamyPoko,"Gendongan Bayi dari MamyPoko, bahan hypoallergenic bebas bahan kimia berbahaya.",298000,Tokopedia,4.7,17499,2023-09-17
SK00660,Masker Wajah Emina Edisi Spesial,Skincare & Kecantikan,Emina,"Masker Wajah dari Emina, aman untuk kulit sensitif dan sudah bpom terdaftar.",93500,TikTok Shop,3.9,50,2022-05-11
FP00051,Kemeja Flanel Cardinal Best Seller,Fashion Pria,Cardinal,"Kemeja Flanel dari Cardinal, model slim fit kekinian cocok untuk anak muda.",163000,Shopee,4.6,196,2019-04-24
OO01681,Resistance Band League Original,Olahraga & Outdoor,League,"Resistance Band dari League, ringan nyaman dan mendukung performa saat berolahraga.",382000,Tokopedia,4.1,398,2022-10-24
MM01770,Madu Murni Dua Kelinci Original,Makanan & Minuman,Dua Kelinci,"Madu Murni dari Dua Kelinci, kualitas premium dengan cita rasa khas nusantara.",164500,Tokopedia,4.1,24110,2021-09-16
FP00016,Sweater Rajut Wrangler Best Seller,Fashion Pria,Wrangler,"Sweater Rajut dari Wrangler, bahan katun premium adem nyaman dipakai harian.",176500,TikTok Shop,4.9,457,2020-05-02
GA00798,TWS Bluetooth Vivan Best Seller,Gadget & Aksesoris HP,Vivan,"TWS Bluetooth dari Vivan, kualitas original bergaransi resmi dan awet.",259500,TikTok Shop,4.8,43,2023-12-25
GA00986,Headset Gaming Vivan,Gadget & Aksesoris HP,Vivan,"Headset Gaming dari Vivan, suara jernih bass mantap cocok untuk gaming dan musik.",192000,TikTok Shop,4.8,451,2023-07-14
FP00200,Celana Cargo Wrangler Edisi Spesial,Fashion Pria,Wrangler,"Celana Cargo dari Wrangler, model slim fit kekinian cocok untuk anak muda.",181500,Shopee,4.1,144,2024-07-04
IB01445,Baju Bayi Newborn Pigeon Premium,Ibu & Bayi,Pigeon,"Baju Bayi Newborn dari Pigeon, bahan hypoallergenic bebas bahan kimia berbahaya.",141000,TikTok Shop,4.1,20071,2025-07-04
GA00840,TWS Bluetooth Rexus Premium,Gadget & Aksesoris HP,Rexus,"TWS Bluetooth dari Rexus, desain premium ringan dan mudah dibawa kemana saja.",484000,Shopee,4.4,12602,2024-01-18
OO01568,Skipping Rope Nike Terbaru,Olahraga & Outdoor,Nike,"Skipping Rope dari Nike, ringan nyaman dan mendukung performa saat berolahraga.",361500,Shopee,3.8,714,2019-01-03
FW00293,Atasan Crop Colorbox Terbaru,Fashion Wanita,Colorbox,"Atasan Crop dari Colorbox, desain feminim elegan cocok untuk kerja maupun jalan.",300000,Shopee,3.9,190,2019-01-03
SK00587,Moisturizer Gel MS Glow Premium,Skincare & Kecantikan,MS Glow,"Moisturizer Gel dari MS Glow, mencerahkan dan melembapkan kulit wajah secara efektif.",124000,Tokopedia,4.5,3636,2019-02-19
IB01457,Baju Bayi Newborn MamyPoko Best Seller,Ibu & Bayi,MamyPoko,"Baju Bayi Newborn dari MamyPoko, lembut dan aman untuk kulit sensitif bayi.",205000,Shopee,4.0,5906,2021-10-23
PR01092,Keset Kaki Oxone Edisi Spesial,Peralatan Rumah,Oxone,"Keset Kaki dari Oxone, desain minimalis hemat tempat cocok untuk rumah modern.",232000,Tokopedia,4.2,29278,2023-12-11
OO01514,Raket Badminton Mills,Olahraga & Outdoor,Mills,"Raket Badminton dari Mills, cocok untuk pemula maupun atlet profesional.",463000,TikTok Shop,4.6,40,2020-03-11
MM01806,Keripik Singkong Silverqueen Original,Makanan & Minuman,Silverqueen,"Keripik Singkong dari Silverqueen, kualitas premium dengan cita rasa khas nusantara.",123000,Shopee,4.9,1799,2021-11-17
IB01351,Popok Bayi Mothercare Edisi Spesial,Ibu & Bayi,Mothercare,"Popok Bayi dari Mothercare, bahan hypoallergenic bebas bahan kimia berbahaya.",252000,Shopee,4.7,498,2024-01-07
OO01656,Sepatu Running Eiger Edisi Spesial,Olahraga & Outdoor,Eiger,"Sepatu Running dari Eiger, cocok untuk pemula maupun atlet profesional.",443000,TikTok Shop,4.5,37,2022-12-19
FP00198,Sweater Rajut Nevada Original,Fashion Pria,Nevada,"Sweater Rajut dari Nevada, jahitan rapi awet dan tidak mudah luntur.",210500,Tokopedia,3.9,5037,2025-09-11
PR01028,Toples Kedap Udara Oxone,Peralatan Rumah,Oxone,"Toples Kedap Udara dari Oxone, praktis multifungsi memudahkan pekerjaan rumah tangga.",184500,Tokopedia,4.1,4159,2021-01-13
PR01045,Wadah Bumbu IKEA Edisi Spesial,Peralatan Rumah,IKEA,"Wadah Bumbu dari IKEA, praktis multifungsi memudahkan pekerjaan rumah tangga.",297000,Tokopedia,4.6,2897,2022-07-05
FP00114,Jaket Bomber Emba Premium,Fashion Pria,Emba,"Jaket Bomber dari Emba, jahitan rapi awet dan tidak mudah luntur.",216500,TikTok Shop,4.3,15108,2020-08-07
FW00486,Cardigan Rajut Vanilla Hijab Best Seller,Fashion Wanita,Vanilla Hijab,"Cardigan Rajut dari Vanilla Hijab, model korean style yang sedang tren dan kekinian.",391000,Tokopedia,4.0,46,2019-05-14
SK00523,Facial Wash Somethinc Terbaru,Skincare & Kecantikan,Somethinc,"Facial Wash dari Somethinc, aman untuk kulit sensitif dan sudah bpom terdaftar.",174000,TikTok Shop,4.3,29039,2021-12-02
OO01714,Sarung Tangan Gym Adidas Terbaru,Olahraga & Outdoor,Adidas,"Sarung Tangan Gym dari Adidas, cocok untuk pemula maupun atlet profesional.",335000,Tokopedia,4.0,45,2020-06-17
OO01671,Matras Yoga Ortuseight Premium,Olahraga & Outdoor,Ortuseight,"Matras Yoga dari Ortuseight, cocok untuk pemula maupun atlet profesional.",507500,TikTok Shop,4.2,219,2025-05-27
FP00145,Celana Chino Emba Best Seller,Fashion Pria,Emba,"Celana Chino dari Emba, model slim fit kekinian cocok untuk anak muda.",214000,Shopee,4.2,1373,2025-07-10
GA00996,Smartwatch Hippo Terbaru,Gadget & Aksesoris HP,Hippo,"Smartwatch dari Hippo, kualitas original bergaransi resmi dan awet.",92000,Tokopedia,4.2,149,2024-09-21
FP00033,Kaos Polos Cardinal,Fashion Pria,Cardinal,"Kaos Polos dari Cardinal, model slim fit kekinian cocok untuk anak muda.",115000,Shopee,4.5,111,2023-04-13
FP00138,Kaos Polos Greenlight Terbaru,Fashion Pria,Greenlight,"Kaos Polos dari Greenlight, desain simpel elegan untuk gaya kasual maupun formal.",154500,TikTok Shop,4.1,195,2023-06-12
FP00046,Jaket Bomber 3Second,Fashion Pria,3Second,"Jaket Bomber dari 3Second, bahan katun premium adem nyaman dipakai harian.",188000,Shopee,4.8,12445,2022-10-12
FW00423,Tunik Muslim Zara Basic Original,Fashion Wanita,Zara Basic,"Tunik Muslim dari Zara Basic, model korean style yang sedang tren dan kekinian.",256500,TikTok Shop,4.7,1289,2021-10-04
GA00938,TWS Bluetooth JETE Premium,Gadget & Aksesoris HP,JETE,"TWS Bluetooth dari JETE, desain premium ringan dan mudah dibawa kemana saja.",80500,Shopee,4.0,10821,2024-01-17
PR01115,Toples Kedap Udara IKEA,Peralatan Rumah,IKEA,"Toples Kedap Udara dari IKEA, bahan kuat tahan lama dan mudah dibersihkan.",193500,Shopee,3.8,397,2020-03-04
IB01462,Gendongan Bayi Sweety Original,Ibu & Bayi,Sweety,"Gendongan Bayi dari Sweety, lembut dan aman untuk kulit sensitif bayi.",28000,TikTok Shop,4.6,296,2025-04-10
IB01416,Popok Bayi Nuby Original,Ibu & Bayi,Nuby,"Popok Bayi dari Nuby, bahan hypoallergenic bebas bahan kimia berbahaya.",251500,TikTok Shop,4.7,19413,2024-05-04
OO01531,Raket Badminton Consina Original,Olahraga & Outdoor,Consina,"Raket Badminton dari Consina, bahan berkualitas tahan lama untuk aktivitas outdoor.",217500,Tokopedia,4.4,23930,2021-01-23
FW00252,Cardigan Rajut Berrybenka Edisi Spesial,Fashion Wanita,Berrybenka,"Cardigan Rajut dari Berrybenka, bahan adem jatuh dan nyaman untuk aktivitas seharian.",84500,TikTok Shop,4.1,237,2024-06-13
FW00309,Celana Kulot Nona Terbaru,Fashion Wanita,Nona,"Celana Kulot dari Nona, warna pastel lembut mudah dipadupadankan.",377000,Tokopedia,3.8,9,2020-10-08
FW00337,Midi Dress The Executive,Fashion Wanita,The Executive,"Midi Dress dari The Executive, bahan adem jatuh dan nyaman untuk aktivitas seharian.",180000,Tokopedia,4.3,21186,2023-02-22
SK00525,Masker Wajah Emina Best Seller,Skincare & Kecantikan,Emina,"Masker Wajah dari Emina, membantu mengatasi jerawat dan menyamarkan noda hitam.",77500,Tokopedia,3.9,316,2025-02-28
MM01880,Minuman Serbuk Dua Kelinci Premium,Makanan & Minuman,Dua Kelinci,"Minuman Serbuk dari Dua Kelinci, rasa gurih dan enak dibuat dari bahan pilihan.",140000,TikTok Shop,4.6,7,2025-10-14
GA00819,Charger Fast Charging Aukey Edisi Spesial,Gadget & Aksesoris HP,Aukey,"Charger Fast Charging dari Aukey, desain premium ringan dan mudah dibawa kemana saja.",344500,Tokopedia,4.9,30,2025-01-17
FW00310,Rok Plisket Vanilla Hijab,Fashion Wanita,Vanilla Hijab,"Rok Plisket dari Vanilla Hijab, bahan adem jatuh dan nyaman untuk aktivitas seharian.",396500,Tokopedia,4.9,41,2019-06-03
OO01506,Tas Ransel Gunung Nike Best Seller,Olahraga & Outdoor,Nike,"Tas Ransel Gunung dari Nike, desain ergonomis anti selip aman digunakan.",519500,Shopee,4.6,33,2019-11-25
IB01442,Mainan Edukasi Mothercare Premium,Ibu & Bayi,Mothercare,"Mainan Edukasi dari Mothercare, desain lucu dengan kualitas premium terpercaya.",46000,Shopee,4.5,193,2025-02-20
FW00285,Rok Plisket Pomelo Best Seller,Fashion Wanita,Pomelo,"Rok Plisket dari Pomelo, desain feminim elegan cocok untuk kerja maupun jalan.",389000,TikTok Shop,4.9,413,2023-09-10
IB01292,Gendongan Bayi Sleek Original,Ibu & Bayi,Sleek,"Gendongan Bayi dari Sleek, desain lucu dengan kualitas premium terpercaya.",160500,TikTok Shop,4.6,14438,2020-02-23
IB01402,Sepatu Prewalker Mothercare Original,Ibu & Bayi,Mothercare,"Sepatu Prewalker dari Mothercare, bahan hypoallergenic bebas bahan kimia berbahaya.",37000,TikTok Shop,4.7,2670,2021-08-28
SK00651,Serum Vitamin C Skintific Edisi Spesial,Skincare & Kecantikan,Skintific,"Serum Vitamin C dari Skintific, aman untuk kulit sensitif dan sudah bpom terdaftar.",240000,TikTok Shop,4.8,249,2025-04-25
GA00804,Holder HP Mobil Vivan Best Seller,Gadget & Aksesoris HP,Vivan,"Holder HP Mobil dari Vivan, suara jernih bass mantap cocok untuk gaming dan musik.",438000,Tokopedia,4.3,446,2023-01-05
PR01197,Rak Serbaguna Greebel Premium,Peralatan Rumah,Greebel,"Rak Serbaguna dari Greebel, bahan kuat tahan lama dan mudah dibersihkan.",165500,Shopee,4.1,5044,2022-09-10
MM01927,Keripik Singkong Kobe Premium,Makanan & Minuman,Kobe,"Keripik Singkong dari Kobe, tanpa pengawet berbahaya aman dikonsumsi keluarga.",117000,TikTok Shop,4.8,1531,2020-07-23
PR01184,Panci Anti Lengket Greebel Premium,Peralatan Rumah,Greebel,"Panci Anti Lengket dari Greebel, praktis multifungsi memudahkan pekerjaan rumah tangga.",140500,TikTok Shop,4.3,25,2021-12-04
PR01089,Toples Kedap Udara Lion Star Edisi Spesial,Peralatan Rumah,Lion Star,"Toples Kedap Udara dari Lion Star, kualitas food grade aman digunakan sehari hari.",237000,Shopee,4.3,10942,2022-06-04
FW00435,Celana Kulot Nona Premium,Fashion Wanita,Nona,"Celana Kulot dari Nona, bahan adem jatuh dan nyaman untuk aktivitas seharian.",316000,TikTok Shop,4.1,10,2021-12-28
PR01105,Panci Anti Lengket Technoplast Best Seller,Peralatan Rumah,Technoplast,"Panci Anti Lengket dari Technoplast, kualitas food grade aman digunakan sehari hari.",386000,Shopee,4.9,11789,2020-10-14
MM01794,Cokelat Batang Tango,Makanan & Minuman,Tango,"Cokelat Batang dari Tango, tanpa pengawet berbahaya aman dikonsumsi keluarga.",49000,TikTok Shop,4.5,21,2023-04-05
MM01986,Abon Sapi Kapal Api,Makanan & Minuman,Kapal Api,"Abon Sapi dari Kapal Api, kemasan praktis cocok untuk stok camilan di rumah.",190000,Tokopedia,4.7,5,2022-02-26
FP00136,Celana Chino Erigo Edisi Spesial,Fashion Pria,Erigo,"Celana Chino dari Erigo, jahitan rapi awet dan tidak mudah luntur.",133500,Tokopedia,4.1,12140,2020-07-02
SK00510,Toner Hydrating Emina Best Seller,Skincare & Kecantikan,Emina,"Toner Hydrating dari Emina, mencerahkan dan melembapkan kulit wajah secara efektif.",37500,TikTok Shop,4.4,49,2019-08-06
MM01805,Sereal Sarapan Nabati Terbaru,Makanan & Minuman,Nabati,"Sereal Sarapan dari Nabati, kemasan praktis cocok untuk stok camilan di rumah.",164000,Shopee,4.9,415,2023-09-06
FW00278,Rok Plisket Nona Best Seller,Fashion Wanita,Nona,"Rok Plisket dari Nona, desain feminim elegan cocok untuk kerja maupun jalan.",73000,Tokopedia,4.7,52,2025-08-02
OO01709,Jersey Olahraga League Edisi Spesial,Olahraga & Outdoor,League,"Jersey Olahraga dari League, desain ergonomis anti selip aman digunakan.",405500,Shopee,5.0,1903,2022-07-14
PR01157,Set Pisau Dapur IKEA Terbaru,Peralatan Rumah,IKEA,"Set Pisau Dapur dari IKEA, bahan kuat tahan lama dan mudah dibersihkan.",268000,Tokopedia,4.0,26228,2023-07-09
GA00886,Holder HP Mobil Anker Edisi Spesial,Gadget & Aksesoris HP,Anker,"Holder HP Mobil dari Anker, suara jernih bass mantap cocok untuk gaming dan musik.",177000,Tokopedia,4.8,385,2019-08-06
FP00061,Celana Cargo Cardinal Terbaru,Fashion Pria,Cardinal,"Celana Cargo dari Cardinal, bahan katun premium adem nyaman dipakai harian.",140500,TikTok Shop,3.8,2,2023-05-21
PR01207,Tempat Sampah Lion Star Edisi Spesial,Peralatan Rumah,Lion Star,"Tempat Sampah dari Lion Star, bahan kuat tahan lama dan mudah dibersihkan.",337000,TikTok Shop,3.9,2707,2019-11-02
SK00515,Micellar Water Skintific Terbaru,Skincare & Kecantikan,Skintific,"Micellar Water dari Skintific, mencerahkan dan melembapkan kulit wajah secara efektif.",200500,Shopee,3.9,475,2021-02-17
FW00316,Outer Blazer Elzatta Premium,Fashion Wanita,Elzatta,"Outer Blazer dari Elzatta, warna pastel lembut mudah dipadupadankan.",141000,TikTok Shop,4.4,8,2020-04-06
PR01030,Gantungan Baju Maspion Edisi Spesial,Peralatan Rumah,Maspion,"Gantungan Baju dari Maspion, kualitas food grade aman digunakan sehari hari.",33500,Tokopedia,4.0,3648,2022-07-06
OO01524,Jersey Olahraga Consina,Olahraga & Outdoor,Consina,"Jersey Olahraga dari Consina, desain ergonomis anti selip aman digunakan.",442500,TikTok Shop,3.8,2569,2024-08-14
MM01833,Kopi Robusta Kapal Api Premium,Makanan & Minuman,Kapal Api,"Kopi Robusta dari Kapal Api, tanpa pengawet berbahaya aman dikonsumsi keluarga.",51500,Tokopedia,4.3,3198,2023-07-08
PR01179,Rak Serbaguna Oxone Terbaru,Peralatan Rumah,Oxone,"Rak Serbaguna dari Oxone, desain minimalis hemat tempat cocok untuk rumah modern.",110500,Shopee,4.6,945,2022-06-08
OO01691,Botol Minum Sport Adidas Best Seller,Olahraga & Outdoor,Adidas,"Botol Minum Sport dari Adidas, ringan nyaman dan mendukung performa saat berolahraga.",285000,TikTok Shop,4.0,14728,2020-12-17
OO01704,Sarung Tangan Gym League Terbaru,Olahraga & Outdoor,League,"Sarung Tangan Gym dari League, cocok untuk pemula maupun atlet profesional.",407000,TikTok Shop,4.0,63,2021-05-25
SK00744,Masker Wajah Wardah,Skincare & Kecantikan,Wardah,"Masker Wajah dari Wardah, mencerahkan dan melembapkan kulit wajah secara efektif.",240000,Shopee,4.9,25,2024-05-10
IB01282,Popok Bayi Pigeon Best Seller,Ibu & Bayi,Pigeon,"Popok Bayi dari Pigeon, daya serap tinggi membuat bayi nyaman sepanjang hari.",288500,Tokopedia,4.0,39,2023-10-10
MM01782,Cokelat Batang Sasa Original,Makanan & Minuman,Sasa,"Cokelat Batang dari Sasa, tanpa pengawet berbahaya aman dikonsumsi keluarga.",163500,Shopee,4.6,3297,2021-12-28
IB01417,Bantal Peang Libby Premium,Ibu & Bayi,Libby,"Bantal Peang dari Libby, desain lucu dengan kualitas premium terpercaya.",173500,Shopee,4.1,6,2021-02-28
IB01476,Bantal Peang MamyPoko Best Seller,Ibu & Bayi,MamyPoko,"Bantal Peang dari MamyPoko, bahan hypoallergenic bebas bahan kimia berbahaya.",64000,Shopee,4.1,1063,2021-09-18
OO01604,Sepatu Running Adidas Edisi Spesial,Olahraga & Outdoor,Adidas,"Sepatu Running dari Adidas, desain ergonomis anti selip aman digunakan.",275500,Shopee,4.6,1236,2025-12-03
MM01918,Kopi Robusta Dua Kelinci Premium,Makanan & Minuman,Dua Kelinci,"Kopi Robusta dari Dua Kelinci, kemasan praktis cocok untuk stok camilan di rumah.",26500,Shopee,4.7,204,2023-11-03
IB01450,Tisu Basah Nuby Best Seller,Ibu & Bayi,Nuby,"Tisu Basah dari Nuby, desain lucu dengan kualitas premium terpercaya.",34000,Shopee,4.6,21091,2019-01-28
FP00219,Jaket Bomber Cardinal Edisi Spesial,Fashion Pria,Cardinal,"Jaket Bomber dari Cardinal, bahan katun premium adem nyaman dipakai harian.",339000,Tokopedia,3.9,4368,2025-03-23
OO01567,Raket Badminton Specs Best Seller,Olahraga & Outdoor,Specs,"Raket Badminton dari Specs, desain ergonomis anti selip aman digunakan.",80500,Tokopedia,3.9,31,2019-05-28
PR01043,Rak Serbaguna IKEA Original,Peralatan Rumah,IKEA,"Rak Serbaguna dari IKEA, desain minimalis hemat tempat cocok untuk rumah modern.",151000,Tokopedia,4.7,12025,2023-02-09
OO01727,Sarung Tangan Gym Nike Premium,Olahraga & Outdoor,Nike,"Sarung Tangan Gym dari Nike, bahan berkualitas tahan lama untuk aktivitas outdoor.",151000,Shopee,4.0,178,2024-05-06
SK00602,Toner Hydrating Avoskin Edisi Spesial,Skincare & Kecantikan,Avoskin,"Toner Hydrating dari Avoskin, mencerahkan dan melembapkan kulit wajah secara efektif.",223000,Shopee,4.2,351,2025-01-16
PR01165,Set Pisau Dapur Greebel Original,Peralatan Rumah,Greebel,"Set Pisau Dapur dari Greebel, bahan kuat tahan lama dan mudah dibersihkan.",325000,Tokopedia,3.9,12,2024-10-22
GA00951,TWS Bluetooth Baseus Terbaru,Gadget & Aksesoris HP,Baseus,"TWS Bluetooth dari Baseus, suara jernih bass mantap cocok untuk gaming dan musik.",446500,TikTok Shop,4.9,4510,2021-09-11
GA00824,Headset Gaming Baseus Best Seller,Gadget & Aksesoris HP,Baseus,"Headset Gaming dari Baseus, desain premium ringan dan mudah dibawa kemana saja.",36000,TikTok Shop,4.1,4857,2021-06-01
OO01703,Botol Minum Sport Adidas,Olahraga & Outdoor,Adidas,"Botol Minum Sport dari Adidas, bahan berkualitas tahan lama untuk aktivitas outdoor.",256000,TikTok Shop,4.2,20,2022-01-22
FP00148,Celana Jeans Nevada Edisi Spesial,Fashion Pria,Nevada,"Celana Jeans dari Nevada, model slim fit kekinian cocok untuk anak muda.",338000,Tokopedia,4.1,418,2025-04-22
OO01553,Matras Yoga League Terbaru,Olahraga & Outdoor,League,"Matras Yoga dari League, bahan berkualitas tahan lama untuk aktivitas outdoor.",516000,Tokopedia,4.7,495,2022-08-09
PR01158,Sapu Set Greebel,Peralatan Rumah,Greebel,"Sapu Set dari Greebel, kualitas food grade aman digunakan sehari hari.",359000,TikTok Shop,5.0,16784,2019-06-04
IB01297,Mainan Edukasi Nuby Terbaru,Ibu & Bayi,Nuby,"Mainan Edukasi dari Nuby, daya serap tinggi membuat bayi nyaman sepanjang hari.",285000,TikTok Shop,4.9,3012,2023-03-06
GA00991,TWS Bluetooth Aukey Premium,Gadget & Aksesoris HP,Aukey,"TWS Bluetooth dari Aukey, desain premium ringan dan mudah dibawa kemana saja.",219000,Shopee,4.0,105,2022-10-19
OO01629,Sepatu Running Ortuseight Original,Olahraga & Outdoor,Ortuseight,"Sepatu Running dari Ortuseight, cocok untuk pemula maupun atlet profesional.",517500,TikTok Shop,4.1,26078,2019-12-02
MM01756,Kacang Panggang Kobe,Makanan & Minuman,Kobe,"Kacang Panggang dari Kobe, kemasan praktis cocok untuk stok camilan di rumah.",99500,Tokopedia,4.9,17,2024-10-19
GA00974,Holder HP Mobil JETE,Gadget & Aksesoris HP,JETE,"Holder HP Mobil dari JETE, pengisian cepat kcompatibel untuk semua tipe hp.",127500,Shopee,4.5,20,2021-08-21
GA00848,Smartwatch Baseus,Gadget & Aksesoris HP,Baseus,"Smartwatch dari Baseus, kualitas original bergaransi resmi dan awet.",283000,Tokopedia,4.8,148,2021-03-04
OO01600,Sarung Tangan Gym Ortuseight Premium,Olahraga & Outdoor,Ortuseight,"Sarung Tangan Gym dari Ortuseight, ringan nyaman dan mendukung performa saat berolahraga.",80500,Shopee,4.0,28893,2022-07-06
PR01234,Rak Serbaguna IKEA Terbaru,Peralatan Rumah,IKEA,"Rak Serbaguna dari IKEA, kualitas food grade aman digunakan sehari hari.",95000,Shopee,4.4,15,2021-05-07
FP00230,Hoodie Erigo Best Seller,Fashion Pria,Erigo,"Hoodie dari Erigo, bahan katun premium adem nyaman dipakai harian.",61000,TikTok Shop,4.1,13,2025-08-21
FW00303,Outer Blazer The Executive Premium,Fashion Wanita,The Executive,"Outer Blazer dari The Executive, warna pastel lembut mudah dipadupadankan.",375500,TikTok Shop,3.8,10599,2023-08-06
MM01862,Minuman Serbuk Sasa,Makanan & Minuman,Sasa,"Minuman Serbuk dari Sasa, rasa gurih dan enak dibuat dari bahan pilihan.",178000,Tokopedia,4.0,43,2022-03-19
PR01094,Panci Anti Lengket Lion Star Best Seller,Peralatan Rumah,Lion Star,"Panci Anti Lengket dari Lion Star, kualitas food grade aman digunakan sehari hari.",160000,Shopee,4.9,176,2024-11-12
OO01708,Dumbbell Set Mills Terbaru,Olahraga & Outdoor,Mills,"Dumbbell Set dari Mills, cocok untuk pemula maupun atlet profesional.",109500,Tokopedia,4.2,1464,2022-05-01
GA00926,Charger Fast Charging Hippo,Gadget & Aksesoris HP,Hippo,"Charger Fast Charging dari Hippo, kualitas original bergaransi resmi dan awet.",105000,TikTok Shop,4.6,383,2024-11-10
FP00064,Kemeja Lengan Panjang Nevada Best Seller,Fashion Pria,Nevada,"Kemeja Lengan Panjang dari Nevada, model slim fit kekinian cocok untuk anak muda.",186500,Tokopedia,4.2,24122,2022-10-10
IB01435,Sepatu Prewalker MamyPoko Terbaru,Ibu & Bayi,MamyPoko,"Sepatu Prewalker dari MamyPoko, desain lucu dengan kualitas premium terpercaya.",294500,TikTok Shop,4.0,12549,2023-06-25
